Año,Mes,Aeropuerto,Infraestructura,IT,IR,NPI,NPN,TUUAN_VER,TUUAN,TUUAI_VER,TUUAI,IRAD_VER,IRAD,AADM_VER,AADM,ADEP_VER,ADEP,ALC_VER,ALC,AOOA_VER,AOOA,ADAH_VER,ADAH,AEHE_VER,AEHE,IREA_VER,IREA,IRIF_VER,IRIF,IRR_VER,IRR,Entidad_Infraestructura
2021,Noviembre,Nazca,COR,0,0,0,7718,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Noviembre,No precisa,COR,0,0,0,0,Si,432359.69,Si,120,Si,144005.69,No,0,No,0,Si,8817.53,Si,6281.24,Si,7157.2,Si,172364.17,Si,2770.34,No,0,No,0,CORPAC S.A.
2021,Noviembre,Pisco,ADP,23544.81,0,46,1062,Si,2119.72,Si,295.24,Si,1612.44,No,0,No,0,Si,72.07,No,0,Si,3990.41,No,0,Si,267.32,No,0,Si,1306.66,Aeropuertos del Perú S.A.
2021,Noviembre,Piura,ADP,254464.17,0,62,71784,Si,176344.52,Si,268.4,Si,28588.42,No,0,No,0,Si,7169.67,No,0,Si,4035.48,Si,4120.85,Si,173.76,No,0,Si,4105.8,Aeropuertos del Perú S.A.
2021,Noviembre,Pucallpa,ADP,0,0,0,55362,Si,142801.7,No,0,Si,26826.32,No,0,No,0,Si,4659.610000000001,Si,557.48,Si,11983.43,No,0,Si,1154.24,No,0,Si,6692.67,Aeropuertos del Perú S.A.
2021,Noviembre,Puerto Maldonado,AAP,93729.43,0,8,30057,Si,46691.08,No,0,Si,7659.39,No,0,No,0,Si,1330.1899999999998,Si,1244.74,No,0,Si,8749.359999999999,Si,27.21,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Noviembre,Rioja,COR,0,0,0,33,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Noviembre,Tacna,AAP,0,0,0,22365,Si,65814.05,Si,55.6,Si,10758.57,No,0,No,0,Si,1614.81,No,0,No,0,Si,6056.820000000001,Si,198.4,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Noviembre,Talara,ADP,97985.67,0,17,26721,Si,55508.32,No,0,Si,10867.57,No,0,No,0,Si,3042.14,No,0,Si,1509.94,Si,10720.82,Si,198.97,No,0,Si,2959.67,Aeropuertos del Perú S.A.
2021,Noviembre,Tarapoto,ADP,283723.41,0,12,69904,Si,182106.12,Si,27.92,Si,30519.56,No,0,No,0,Si,6867.52,Si,1077.77,Si,3553.71,Si,23053.980000000003,Si,528.61,No,0,Si,6599.99,Aeropuertos del Perú S.A.
2021,Noviembre,Tingo María,COR,0,0,0,380,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Noviembre,Trujillo,ADP,207809.06,0,3510,49750,Si,105046.47,Si,24346.24,Si,26272.9,No,0,No,0,Si,8111.74,Si,318.01,Si,5558.51,No,0,Si,989.06,No,0,Si,4406.469999999999,Aeropuertos del Perú S.A.
2021,Noviembre,Tumbes,ADP,110285.78,0,13,35941,Si,72962.26,Si,83.76,Si,12802.46,No,0,No,0,Si,2928.56,No,0,Si,1188.77,Si,195.43,Si,15.13,No,0,Si,1885.67,Aeropuertos del Perú S.A.
2021,Noviembre,Yurimaguas,COR,0,0,0,2507,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Octubre,-,COR,0,0,0,742,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Octubre,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Octubre,Arequipa,AAP,576299.89,0,956,109024,Si,275291.79000000004,Si,6727.6,Si,95941.2,No,0,No,0,Si,37622.880000000005,Si,1179.1799999999998,No,0,Si,1379.7,Si,432.53,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Octubre,Atalaya,COR,0,0,0,1765,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Octubre,Ayacucho,AAP,0,0,0,41945,Si,45999.119999999995,No,0,Si,8921.82,Si,2320.4700000000003,No,0,Si,457.9299999999999,Si,223.02,No,0,Si,22730.54,Si,1716.42,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Octubre,Cajamarca,ADP,0,0,0,35156,Si,74017.5,No,0,Si,11607.11,No,0,No,0,Si,1089.22,Si,89.25,Si,1557.45,No,0,Si,52.8,No,0,Si,115927.73,Aeropuertos del Perú S.A.
2021,Octubre,Chachapoyas,ADP,0,0,0,1801,Si,3540.32,No,0,Si,442.48,No,0,No,0,No,0,Si,169.6,No,0,No,0,Si,2.67,No,0,Si,74.97,Aeropuertos del Perú S.A.
2021,Octubre,Chiclayo,ADP,2836393.36,0,2150,42186,Si,84797.88,Si,20532.6,Si,19822.49,No,0,No,0,Si,5483.55,Si,84.24000000000001,Si,1664.8,No,0,Si,6.46,No,0,Si,2682102.75,Aeropuertos del Perú S.A.
2021,Octubre,Cusco,COR,0,0,6,191057,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Octubre,Huánuco,COR,0,0,0,12034,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Octubre,Huaraz-Anta,ADP,0,0,0,99,Si,231.42,No,0,Si,30.06,No,0,No,0,No,0,No,0,No,0,No,0,Si,2,No,0,Si,6.2700000000000005,Aeropuertos del Perú S.A.
2021,Octubre,Ilo,COR,0,0,0,6076,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Octubre,Iquitos,ADP,0,0,0,80919,Si,211939.05,Si,181.48,Si,108155.97,No,0,No,0,Si,7553.21,Si,1036.95,Si,24893.29,No,0,Si,1446.54,No,0,Si,7870.09,Aeropuertos del Perú S.A.
2021,Octubre,Jaén,COR,0,0,0,19095,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Octubre,Jauja,COR,0,0,0,15556,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Octubre,Juliaca,AAP,0,0,0,22122,Si,86095.43,No,0,Si,14727.27,No,0,No,0,Si,3313.49,Si,452.8,No,0,No,0,Si,33.220000000000006,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Octubre,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Octubre,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,65857.29,Si,543036.87,Aeropuertos del Perú S.A.
2021,Octubre,Lima,LAP,19655938.15,14600665.89,345580,850557,Si,4056165.87,Si,4248161.45,Si,1883973.64,No,0,No,0,No,0,No,0,No,0,No,0,Si,255876.89,No,0,No,0,Lima Airport Partners S.R.L.
2021,Octubre,Mazamari,COR,0,0,0,1069,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Octubre,Nazca,COR,0,0,0,8526,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Octubre,No precisa,COR,0,0,0,0,Si,425755.29,Si,120,Si,135134.54,No,0,No,0,Si,1014,Si,6247.52,Si,7157.2,Si,131258.33,Si,2082.18,No,0,No,0,CORPAC S.A.
2021,Octubre,Pisco,ADP,0,0,0,689,Si,1379,Si,67.1,Si,1467.7,No,0,No,0,Si,151.29,Si,-268.16,Si,2763.09,No,0,Si,213.01,No,0,Si,1195.6699999999998,Aeropuertos del Perú S.A.
2021,Octubre,Piura,ADP,227490.24,0,36,63988,Si,155975.2,Si,268.4,Si,24377.91,No,0,No,0,Si,7292.929999999999,No,0,Si,3992.72,Si,5036.59,Si,273.08,No,0,Si,3831.37,Aeropuertos del Perú S.A.
2021,Octubre,Pucallpa,ADP,0,0,0,52776,Si,134391.54,No,0,Si,26836.38,No,0,No,0,Si,4830.78,Si,480.48,Si,11841.63,No,0,Si,1484.07,No,0,Si,2973.42,Aeropuertos del Perú S.A.
2021,Octubre,Puerto Maldonado,AAP,94124.51,0,6,29378,Si,45303.21,No,0,Si,7926.74,No,0,No,0,Si,1128.97,Si,184.42,No,0,Si,9028.11,Si,217.72,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Octubre,Tacna,AAP,0,0,0,20825,Si,64321.82,Si,41.7,Si,10953.14,No,0,No,0,Si,1440.26,No,0,No,0,Si,7085.360000000001,Si,57.45,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Octubre,Talara,ADP,87964.78,0,2,25615,Si,51476.74,No,0,Si,9095.46,No,0,No,0,Si,2678.51,No,0,Si,1487.71,Si,9143.41,Si,48.02,No,0,Si,2702.88,Aeropuertos del Perú S.A.
2021,Octubre,Tarapoto,ADP,0,0,0,68275,Si,172312.71000000002,No,0,Si,30572.85,No,0,No,0,Si,7432.58,Si,1085.56,Si,3500.26,Si,22335.03,Si,331.07,No,0,Si,5810.84,Aeropuertos del Perú S.A.
2021,Octubre,Tingo María,COR,0,0,0,529,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Octubre,Trujillo,ADP,178321.15,0,1691,45132,Si,95459.64,Si,12480.240000000002,Si,23201.22,No,0,No,0,Si,7470.24,Si,318.01,Si,5468.6500000000005,No,0,Si,863.9399999999999,No,0,Si,4053.2,Aeropuertos del Perú S.A.
2021,Octubre,Tumbes,ADP,93591.69,0,37,30854,Si,61707.94,Si,195.44,Si,10463.3,No,0,No,0,Si,2748.29,No,0,Si,1171.1799999999998,No,0,Si,27.93,No,0,Si,1784.02,Aeropuertos del Perú S.A.
2021,Octubre,Yurimaguas,COR,0,0,0,2498,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Setiembre,-,COR,0,0,0,743,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Setiembre,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Setiembre,Arequipa,AAP,506667.19,0,628,97762,Si,254498.89,Si,4726,Si,86930.87000000001,No,0,No,0,Si,7172.6,Si,1179.1799999999998,No,0,Si,459.89,Si,999.61,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Setiembre,Atalaya,COR,0,0,0,1682,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Setiembre,Ayacucho,AAP,0,0,0,37987,Si,42930.37,No,0,Si,8532.81,Si,2320.4700000000003,No,0,Si,438.22,Si,-1256.89,No,0,Si,22145.2,Si,906.15,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Setiembre,Cajamarca,ADP,0,0,0,33738,Si,72795.69,No,0,Si,12803.66,No,0,No,0,Si,1121.48,Si,89.25,Si,1547.79,No,0,Si,91.31,No,0,Si,1538.98,Aeropuertos del Perú S.A.
2021,Setiembre,Chachapoyas,ADP,0,0,0,1111,Si,2042.18,No,0,Si,340.12,No,0,No,0,No,0,Si,169.6,No,0,No,0,Si,12.3,No,0,Si,74.94000000000001,Aeropuertos del Perú S.A.
2021,Setiembre,Chiclayo,ADP,164093.97,0,1962,36335,Si,74767.98,Si,14762,Si,16865.19,No,0,No,0,Si,5428.78,Si,84.24000000000001,Si,1621.95,No,0,Si,4.64,No,0,Si,30776.65,Aeropuertos del Perú S.A.
2021,Setiembre,Cusco,COR,0,0,0,165534,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Setiembre,Huánuco,COR,0,0,0,10968,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Setiembre,Huaraz-Anta,ADP,0,0,0,122,Si,247.66,No,0,Si,22.4,No,0,No,0,No,0,No,0,No,0,No,0,Si,5.6,No,0,Si,6.22,Aeropuertos del Perú S.A.
2021,Setiembre,Ilo,COR,0,0,0,7410,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Setiembre,Iquitos,ADP,0,0,0,79707,Si,207995.53,No,0,Si,41423.16,No,0,No,0,Si,6280.89,Si,477.4,Si,26403.24,No,0,Si,3410.38,No,0,Si,8388.230000000001,Aeropuertos del Perú S.A.
2021,Setiembre,Jaén,COR,0,0,0,18752,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Setiembre,Jauja,COR,0,0,0,15037,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Setiembre,Juliaca,AAP,0,0,0,21700,Si,79152.42,No,0,Si,13165.05,No,0,No,0,Si,3592.09,Si,-1697.93,No,0,Si,457.12,Si,17.99,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Setiembre,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Setiembre,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,65564.86,Si,1971769.01,Aeropuertos del Perú S.A.
2021,Setiembre,Lima,LAP,19099672.6,13057980.77,277811,799297,Si,3737097.6,Si,3459857.51,Si,1773337.29,No,0,No,0,No,0,No,0,No,0,No,0,Si,226529.98,No,0,No,0,Lima Airport Partners S.R.L.
2021,Setiembre,Nazca,COR,0,0,0,5092,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Setiembre,No precisa,COR,0,0,0,0,Si,404936.82,No,0,Si,127601.46,No,0,No,0,Si,1057.74,Si,7033.89,Si,7157.2,Si,79723.87000000001,Si,430.75,No,0,No,0,CORPAC S.A.
2021,Setiembre,Pisco,ADP,0,0,0,631,Si,1241.1,Si,120.78,Si,1768.45,No,0,No,0,No,0,Si,-151.23999999999998,Si,5018.42,No,0,Si,341.01,No,0,Si,1265.16,Aeropuertos del Perú S.A.
2021,Setiembre,Piura,ADP,242163.81,0,41,69296,Si,169321.78,Si,268.4,Si,25771.3,No,0,No,0,Si,6858.54,Si,-560.2800000000001,Si,3974.68,Si,4349.78,Si,187.2,No,0,Si,6047.33,Aeropuertos del Perú S.A.
2021,Setiembre,Pucallpa,ADP,0,0,0,51687,Si,131162.28,No,0,Si,25403.38,No,0,No,0,Si,4444.6,Si,155.93,Si,11748.4,No,0,Si,804.53,No,0,Si,2718.38,Aeropuertos del Perú S.A.
2021,Setiembre,Puerto Maldonado,AAP,0,0,0,28535,Si,45608.42,No,0,Si,8048.23,No,0,No,0,Si,1107,Si,-1209.75,No,0,Si,8456.7,Si,40.91,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Setiembre,Rioja,COR,0,0,0,14,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Setiembre,Tacna,AAP,0,0,0,20235,Si,64338.52,No,0,Si,10576.61,No,0,No,0,Si,1584.63,Si,-1239.23,No,0,Si,7407.27,Si,38.07,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2021,Setiembre,Talara,ADP,0,0,0,20298,Si,41732.74,No,0,Si,7795.54,No,0,No,0,Si,2757.32,No,0,Si,1451.65,Si,7496.2,Si,204.21,No,0,Si,1568.96,Aeropuertos del Perú S.A.
2021,Setiembre,Tarapoto,ADP,0,0,0,67095,Si,172700.02,No,0,Si,31653.9,No,0,No,0,Si,6407.1,Si,181.24,Si,3477.68,Si,24617.41,Si,248.03,No,0,Si,5003.23,Aeropuertos del Perú S.A.
2021,Setiembre,Tingo María,COR,0,0,0,532,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2021,Setiembre,Trujillo,ADP,160066.26,0,1441,41163,Si,86852.76,Si,9911.6,Si,21290.86,No,0,No,0,Si,6622.49,Si,55.3,Si,5430.67,No,0,Si,862.51,No,0,Si,3877.13,Aeropuertos del Perú S.A.
2021,Setiembre,Tumbes,ADP,91867.77,0,20,31031,Si,60875.64,Si,153.56,Si,10457.18,No,0,No,0,Si,2813.56,Si,-209.46,Si,1163.74,No,0,Si,31.72,No,0,Si,1659.07,Aeropuertos del Perú S.A.
2021,Setiembre,Yurimaguas,COR,0,0,0,2525,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Abril,-,ADP,0,0,0,0,Si,89037.29,Si,10832.55,Si,20508.33,No,0,No,0,Si,7283.75,Si,195.49,Si,1351.44,No,0,Si,307.68,No,0,Si,652317.04,Aeropuertos del Perú S.A.
2022,Abril,-,COR,0,0,0,631,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Abril,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Abril,Arequipa,AAP,687873.1900000001,0,2602,121939,Si,318134.45,Si,21112.09,Si,114541.04,No,0,No,0,Si,21601.47,Si,1743.71,No,0,Si,1139.98,Si,360.74,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Abril,Atalaya,COR,0,0,0,1474,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Abril,Ayacucho,AAP,0,0,0,25192,Si,53641.91,No,0,Si,10107.78,No,0,No,0,Si,201.22,Si,735.14,No,0,Si,29743.42,Si,566.55,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Abril,Cajamarca,ADP,0,0,0,33815,Si,73019.25,No,0,Si,14321.2,No,0,No,0,Si,1159.24,Si,95,Si,1429.59,Si,2319.7799999999997,Si,95.55,No,0,Si,1710.1799999999998,Aeropuertos del Perú S.A.
2022,Abril,Chachapoyas,ADP,0,0,0,1441,Si,2868.75,No,0,Si,428.16,No,0,No,0,No,0,Si,180.9,No,0,No,0,Si,7.48,No,0,Si,80.42,Aeropuertos del Perú S.A.
2022,Abril,Chiclayo,ADP,0,0,1577,41377,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos del Perú S.A.
2022,Abril,Cusco,COR,0,0,40,200134,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Abril,Huánuco,COR,0,0,0,15289,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Abril,Huaraz-Anta,ADP,0,0,0,19,Si,38.25,No,0,Si,48.36,No,0,No,0,No,0,No,0,No,0,No,0,Si,1.43,No,0,Si,7.22,Aeropuertos del Perú S.A.
2022,Abril,Ilo,COR,0,0,0,1195,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Abril,Iquitos,ADP,386241.97,0,11,72775,Si,197586.64,No,0,Si,77643.89,No,0,No,0,Si,9462.98,Si,1318.2,Si,23221.24,No,0,Si,1832.62,No,0,Si,9914.07,Aeropuertos del Perú S.A.
2022,Abril,Jaén,COR,0,0,0,12259,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Abril,Jauja,COR,0,0,0,14397,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Abril,Juliaca,AAP,0,0,0,40765,Si,86456.75,No,0,Si,18510.89,No,0,No,0,Si,3471.74,Si,1793.78,No,0,Si,485.61,Si,198.6,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Abril,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Abril,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,229388.25,Si,514276.5,Aeropuertos del Perú S.A.
2022,Abril,Lima,LAP,23530715.62,17391637.73,493621,841510,Si,4017462.14,Si,6538746.64,Si,2181318.96,No,0,No,0,No,0,No,0,No,0,No,0,Si,243236.66,No,0,No,0,Lima Airport Partners S.R.L.
2022,Abril,Mazamari,COR,0,0,0,552,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Abril,Nazca,COR,0,0,0,8517,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Abril,No precisa,COR,0,0,0,0,Si,435955.98,Si,240,Si,126662.37,No,0,No,0,Si,5123.7699999999995,Si,1338.37,Si,7238.929999999999,Si,173793.69,Si,2238.3700000000003,No,0,No,0,CORPAC S.A.
2022,Abril,Pisco,ADP,25205.43,0,60,1886,Si,3918.12,Si,379.35,Si,2352.9100000000003,No,0,No,0,Si,209.13,No,0,Si,3224.3900000000003,No,0,Si,685.53,No,0,Si,1301.91,Aeropuertos del Perú S.A.
2022,Abril,Piura,ADP,269219.66,0,48,66982,Si,140710.83,Si,295.05,Si,62918.36,No,0,No,0,Si,10550.13,Si,166.39,Si,2745.9100000000003,Si,7560.21,Si,46.65,No,0,Si,4963.1,Aeropuertos del Perú S.A.
2022,Abril,Pucallpa,ADP,0,0,0,46238,Si,100079.44,No,0,Si,27298,No,0,No,0,Si,6494.57,Si,889.69,Si,4726.6500000000005,No,0,Si,1276.25,No,0,Si,3410.66,Aeropuertos del Perú S.A.
2022,Abril,Puerto Maldonado,AAP,0,0,0,20122,Si,43007.33,No,0,Si,6898.58,No,0,No,0,Si,2795.25,Si,793.7800000000001,No,0,Si,2306.64,Si,74.91000000000001,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Abril,Rioja,COR,0,0,0,31,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Abril,Tacna,AAP,0,0,0,29867,Si,64820.05,No,0,Si,12543.79,No,0,No,0,Si,1951.53,No,0,No,0,Si,16025.03,Si,35.57,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Abril,Talara,ADP,0,0,0,21622,Si,46575.75,No,0,Si,7981.06,No,0,No,0,Si,3147.92,Si,139.39,Si,1287.24,Si,12312.72,Si,3.15,No,0,Si,1988.99,Aeropuertos del Perú S.A.
2022,Abril,Tarapoto,ADP,0,0,0,59855,Si,131218.56,No,0,Si,61885.48,No,0,No,0,Si,5790.23,Si,1293.72,Si,3215.55,Si,12788.63,Si,827.55,No,0,Si,6087.71,Aeropuertos del Perú S.A.
2022,Abril,Tingo María,COR,0,0,0,194,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Abril,Trujillo,ADP,226766.05,0,3739,47037,Si,103519.48,Si,32638.74,Si,26433.67,No,0,No,0,Si,10759.97,Si,562.3599999999999,Si,5457.08,No,0,Si,1277.24,No,0,Si,4809.04,Aeropuertos del Perú S.A.
2022,Abril,Tumbes,ADP,102390.26,0,26,29747,Si,65348,Si,160.70999999999998,Si,12343.52,No,0,No,0,Si,4936.84,Si,214.17,Si,926.9,Si,312.28,Si,36.45,No,0,Si,2539.58,Aeropuertos del Perú S.A.
2022,Abril,Yurimaguas,COR,0,0,0,2126,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,-,COR,0,0,0,167,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Agosto,Arequipa,AAP,1019896.34,0,1986,178201,Si,473272.24,Si,18654.82,Si,162194.31999999998,No,0,No,0,Si,35910.67,Si,1266,No,0,Si,6233.92,Si,303.5,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Agosto,Atalaya,COR,0,0,0,1747,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,Ayacucho,AAP,0,0,0,31003,Si,67661.58,No,0,Si,11472.69,Si,3439.4700000000003,No,0,Si,297.98999999999995,Si,641.81,No,0,Si,29328.87,Si,75.38,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Agosto,Cajamarca,ADP,0,0,0,46548,Si,105170.5,No,0,Si,19014.62,No,0,No,0,Si,2303.86,Si,95,Si,1399.51,Si,1680.36,Si,7.33,No,0,No,0,Aeropuertos del Perú S.A.
2022,Agosto,Chachapoyas,ADP,0,0,0,2931,Si,5894.75,No,0,Si,722.7800000000001,No,0,No,0,No,0,Si,180.9,No,0,Si,921.97,Si,22.67,No,0,No,0,Aeropuertos del Perú S.A.
2022,Agosto,Chiclayo,ADP,2817717.69,0,1934,53735,Si,117858.95,Si,14035.95,Si,24440.2,No,0,No,0,Si,8409.38,Si,195.49,Si,1323,No,0,Si,302.36,No,0,No,0,Aeropuertos del Perú S.A.
2022,Agosto,Chimbote,COR,0,0,0,662,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,Cusco,COR,0,0,2908,315153,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,Huánuco,COR,0,0,0,15418,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,Huaraz-Anta,ADP,0,0,0,42,Si,51,No,0,Si,14.9,No,0,No,0,No,0,No,0,No,0,Si,141.26999999999998,Si,0.15000000000000002,No,0,No,0,Aeropuertos del Perú S.A.
2022,Agosto,Ilo,COR,0,0,0,2484,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,Iquitos,ADP,0,0,0,88553,Si,239514.1,No,0,Si,80601.16,No,0,No,0,Si,12735.7,Si,731.89,Si,22732.31,No,0,Si,1363.43,No,0,No,0,Aeropuertos del Perú S.A.
