Año,Mes,Aeropuerto,Infraestructura,NPI,NPN,TUUAN_VER,TUUAN,TUUAI_VER,TUUAI,IRAD_VER,IRAD,AADM_VER,AADM,ADEP_VER,ADEP,ALC_VER,ALC,AOOA_VER,AOOA,ADAH_VER,ADAH,AEHE_VER,AEHE,IREA_VER,IREA,IRIF_VER,IRIF,IRR_VER,IRR,Entidad_Infraestructura
2020,Febrero,Chachapoyas,ADP,0,615,Si,1204,No,0,Si,142.82000000000002,No,0,No,0,Si,103.83,Si,241.62,No,0,No,0,No,0,No,0,Si,135.91,Aeropuertos del Perú S.A.
2020,Febrero,Chiclayo,ADP,1296,61653,Si,149173.75,Si,8401.56,Si,51041.21,No,0,Si,12839.54,Si,16449.55,Si,791.48,Si,1927.6,No,0,Si,176.25,No,0,Si,7998.96,Aeropuertos del Perú S.A.
2020,Febrero,Cusco,COR,15045,293289,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Febrero,Huánuco,COR,0,5387,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Febrero,Huaraz-Anta,ADP,0,28,Si,12,No,0,Si,19.18,No,0,Si,291.11,Si,757.2,No,0,No,0,Si,104.32,Si,0.41,No,0,Si,36.08,Aeropuertos del Perú S.A.
2020,Febrero,Ilo,COR,0,3325,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Febrero,Iquitos,ADP,8,99979,Si,255420,Si,54.96,Si,83396.75,No,0,Si,7032.429999999999,Si,14334.11,Si,1999.59,Si,34713.7,No,0,Si,1262.35,No,0,Si,15717.14,Aeropuertos del Perú S.A.
2020,Febrero,Jaén,COR,0,24879,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Febrero,Jauja,COR,0,22819,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Febrero,Juliaca,AAP,11,47474,Si,96395.61,Si,191.81,Si,19509.88,No,0,Si,4166.17,Si,12922.41,Si,607.64,No,0,Si,5715.49,Si,43.1,No,0,Si,393.65,Aeropuertos Andinos del Perú S.A.
2020,Febrero,Lima,AAP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,765,No,0,Aeropuertos Andinos del Perú S.A.
2020,Febrero,Lima,ADP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,69550.48999999999,Si,149123.87,Aeropuertos del Perú S.A.
2020,Febrero,Lima,LAP,680921,1174660,Si,5720619,Si,8617140,Si,3390335.08,No,0,No,0,No,0,No,0,No,0,No,0,Si,276216.83999999997,No,0,No,0,Lima Airport Partners S.R.L.
2020,Febrero,Mazamari,COR,0,15,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Febrero,Nazca,COR,0,12373,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Febrero,No precisa,COR,0,0,Si,611088.49,Si,84040,Si,221325.94,No,0,Si,19888.55,Si,116201.54,Si,8079.44,Si,9827.46,Si,74075.11,Si,2362.4100000000003,No,0,No,0,CORPAC S.A.
2020,Febrero,Pisco,ADP,20,4325,Si,8182.92,Si,198.15,Si,4918.37,No,0,Si,1704.02,Si,519.14,Si,246.92,Si,7793.22,No,0,Si,580.91,No,0,Si,2312.3,Aeropuertos del Perú S.A.
2020,Febrero,Piura,ADP,30,102577,Si,245081,Si,184.94,Si,79789.95,No,0,Si,14700.41,Si,23087.86,Si,589.75,Si,5471.469999999999,Si,17220.609999999997,Si,273.21,No,0,Si,10051.07,Aeropuertos del Perú S.A.
2020,Febrero,Pucallpa,ADP,156,63271,Si,161280.9,No,0,Si,59442.4,No,0,Si,2295.05,Si,10808.39,Si,882.05,Si,10734.72,No,0,Si,1629.82,No,0,Si,32399.66,Aeropuertos del Perú S.A.
2020,Febrero,Puerto Maldonado,AAP,0,28635,Si,60646.380000000005,No,0,Si,12744.73,No,0,Si,1365.64,Si,2214.9500000000003,Si,345.25,No,0,Si,195.6,Si,22.01,No,0,Si,2653.3300000000004,Aeropuertos Andinos del Perú S.A.
2020,Febrero,Tacna,AAP,0,42700,Si,87125.61,No,0,Si,17796.32,No,0,Si,5021.59,Si,5054.07,Si,317.63,No,0,Si,4033.44,Si,46.9,No,0,Si,1299.66,Aeropuertos Andinos del Perú S.A.
2020,Febrero,Talara,ADP,18,38155,Si,78542.1,Si,164.88000000000002,Si,14619.67,No,0,Si,2650.22,Si,3967.27,Si,168.76,Si,1568.88,Si,21680.21,Si,467.89,No,0,Si,3193.3100000000004,Aeropuertos del Perú S.A.
2020,Febrero,Tarapoto,ADP,0,89979,Si,222918.3,No,0,Si,76957.5,No,0,Si,3818.42,Si,15194.81,Si,1366.4,Si,4299.1,Si,25173.39,Si,265.24,No,0,Si,9517.52,Aeropuertos del Perú S.A.
2020,Febrero,Tingo María,COR,0,891,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Febrero,Tocache,COR,0,22,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Febrero,Trujillo,ADP,5413,59161,Si,147094.2,Si,41824.56,Si,60061.55,No,0,Si,14634.58,Si,17735.07,Si,732.25,Si,6529.2699999999995,No,0,Si,548.1,No,0,Si,8344.93,Aeropuertos del Perú S.A.
2020,Febrero,Tumbes,ADP,18,34711,Si,68528,Si,109.92,Si,13253.66,No,0,Si,1101.6799999999998,Si,7789.34,Si,297.31,Si,1341.84,Si,1152.99,Si,21.18,No,0,Si,2976.56,Aeropuertos del Perú S.A.
2020,Febrero,Yurimaguas,COR,0,1546,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Julio,Andahuaylas,AAP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2020,Julio,Arequipa,AAP,0,2389,Si,5390.57,No,0,Si,8078.7,No,0,Si,972.81,No,0,No,0,No,0,Si,6182.68,Si,231.07,No,0,Si,1304.08,Aeropuertos Andinos del Perú S.A.
2020,Julio,Atalaya,COR,0,449,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Julio,Ayacucho,AAP,0,1430,Si,2504.96,No,0,Si,2385.21,No,0,No,0,No,0,No,0,No,0,No,0,Si,5872.9,No,0,Si,556.11,Aeropuertos Andinos del Perú S.A.
2020,Julio,Cajamarca,ADP,0,2590,Si,5014.2,No,0,Si,2505.04,No,0,No,0,No,0,Si,515.53,Si,1205.83,No,0,Si,53.86,No,0,Si,1141.82,Aeropuertos del Perú S.A.
2020,Julio,Chachapoyas,ADP,0,356,Si,548,No,0,Si,108.8,No,0,No,0,No,0,Si,241.62,No,0,No,0,Si,0.07,No,0,Si,109.96,Aeropuertos del Perú S.A.
2020,Julio,Chiclayo,ADP,0,5754,Si,13290.5,No,0,Si,7992.21,No,0,No,0,Si,1061.88,Si,426.2,Si,910.31,No,0,Si,58.620000000000005,No,0,Si,65809.56,Aeropuertos del Perú S.A.
2020,Julio,Cusco,COR,0,19177,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Julio,Huánuco,COR,0,65,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Julio,Huaraz-Anta,ADP,0,0,Si,124,No,0,Si,32.86,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos del Perú S.A.
2020,Julio,Ilo,COR,0,1093,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Julio,Iquitos,ADP,0,18934,Si,42495.75,No,0,Si,31037.34,No,0,No,0,Si,-100.93,Si,1427.63,Si,18401.16,No,0,Si,1433.47,No,0,Si,7846.18,Aeropuertos del Perú S.A.
2020,Julio,Jaén,COR,0,613,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Julio,Jauja,COR,0,10,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Julio,Juliaca,AAP,0,4749,Si,8952.75,No,0,Si,3871.75,No,0,No,0,Si,-1135.5,No,0,No,0,No,0,Si,312.40999999999997,No,0,Si,324.74,Aeropuertos Andinos del Perú S.A.
2020,Julio,Lima,AAP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,2004.46,No,0,Aeropuertos Andinos del Perú S.A.
2020,Julio,Lima,ADP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,85417.23999999999,Si,1509971.72,Aeropuertos del Perú S.A.
2020,Julio,Lima,LAP,3,71869,Si,363801,No,0,Si,524826.43,No,0,No,0,No,0,No,0,No,0,No,0,Si,227919.7,No,0,No,0,Lima Airport Partners S.R.L.
2020,Julio,No precisa,COR,0,0,Si,39490.67,No,0,Si,17308.37,No,0,Si,2031.68,Si,1527.2,Si,3071.94,Si,7919.92,Si,10789.11,Si,1961.5,No,0,No,0,CORPAC S.A.
2020,Julio,Pisco,ADP,0,9,Si,62.08,Si,118.89,Si,1630.54,No,0,No,0,No,0,Si,-404.64,Si,-842.99,No,0,Si,272.24,No,0,Si,-305.02,Aeropuertos del Perú S.A.
2020,Julio,Piura,ADP,3,7372,Si,16496.75,No,0,Si,7267.360000000001,No,0,No,0,Si,-300.46999999999997,Si,323.40999999999997,Si,2792.3700000000003,Si,225.11,Si,12.18,No,0,Si,13803.14,Aeropuertos del Perú S.A.
2020,Julio,Pucallpa,ADP,0,6860,Si,15424.2,No,0,Si,11319.13,No,0,No,0,Si,-999.28,Si,688.93,Si,5930.22,No,0,Si,1777.12,No,0,Si,1633.23,Aeropuertos del Perú S.A.
2020,Julio,Puerto Maldonado,AAP,0,0,No,0,No,0,Si,894.31,No,0,No,0,No,0,No,0,No,0,No,0,Si,20.85,No,0,Si,1511.28,Aeropuertos Andinos del Perú S.A.
2020,Julio,Tacna,AAP,0,2419,Si,4004.62,No,0,Si,3555.98,No,0,No,0,No,0,No,0,No,0,Si,449.68,Si,286.95,No,0,Si,584.54,Aeropuertos Andinos del Perú S.A.
2020,Julio,Talara,ADP,0,1484,Si,2959.2,No,0,Si,569.14,No,0,No,0,Si,21.18,Si,92.55,Si,698.2700000000001,No,0,Si,1.03,No,0,Si,1440.24,Aeropuertos del Perú S.A.
2020,Julio,Tarapoto,ADP,0,223,Si,598.9499999999999,No,0,Si,2764.22,No,0,No,0,Si,268.46,Si,736.55,Si,143,Si,837.2900000000001,Si,2658.8500000000004,No,0,Si,1596.61,Aeropuertos del Perú S.A.
2020,Julio,Tingo María,COR,0,16,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Julio,Tocache,COR,0,2,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Julio,Trujillo,ADP,0,3933,Si,9845.55,No,0,Si,6585.85,No,0,No,0,No,0,Si,542.7700000000001,Si,4960.08,No,0,Si,858,No,0,Si,2890.27,Aeropuertos del Perú S.A.
2020,Julio,Tumbes,ADP,0,1255,Si,2444,No,0,Si,611.38,No,0,No,0,No,0,Si,163.04,Si,708.41,No,0,Si,5.73,No,0,Si,574293.21,Aeropuertos del Perú S.A.
2020,Julio,Yurimaguas,COR,0,1221,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Junio,Andahuaylas,AAP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2020,Junio,Arequipa,AAP,1,798,Si,2341.36,Si,13.7,Si,2822.54,No,0,Si,3197.92,Si,-851.61,No,0,No,0,Si,452.4,Si,3.59,No,0,Si,784.3399999999999,Aeropuertos Andinos del Perú S.A.
2020,Junio,Atalaya,COR,0,125,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Junio,Ayacucho,AAP,0,129,Si,32.96,No,0,Si,451.26,No,0,No,0,No,0,No,0,No,0,No,0,Si,11.26,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2020,Junio,Cajamarca,ADP,0,434,Si,858.99,No,0,Si,1298.3,No,0,No,0,Si,-12.78,Si,87.73,No,0,No,0,Si,12.96,No,0,Si,217.76,Aeropuertos del Perú S.A.
2020,Junio,Chachapoyas,ADP,0,14,Si,40,No,0,Si,45.94,No,0,No,0,No,0,Si,241.62,No,0,Si,452.96,Si,5.48,No,0,Si,109.96,Aeropuertos del Perú S.A.
2020,Junio,Chiclayo,ADP,0,7,Si,9.5,No,0,Si,6612.8,No,0,No,0,Si,173.45000000000002,Si,82.89,No,0,No,0,Si,172.1,No,0,Si,74936.52,Aeropuertos del Perú S.A.
2020,Junio,Cusco,COR,0,990,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Junio,Huaraz-Anta,ADP,0,0,Si,116,No,0,Si,19.18,No,0,No,0,No,0,No,0,No,0,No,0,Si,0.14,No,0,Si,42.809999999999995,Aeropuertos del Perú S.A.
2020,Junio,Ilo,COR,0,122,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Junio,Iquitos,ADP,0,3006,Si,7548.75,No,0,Si,17768.129999999997,No,0,No,0,Si,803.03,Si,733.1,Si,13060.64,No,0,Si,1174.87,No,0,Si,8876.38,Aeropuertos del Perú S.A.
2020,Junio,Juliaca,AAP,0,477,Si,560.3299999999999,No,0,Si,1283.75,No,0,No,0,No,0,No,0,No,0,No,0,Si,375.62,No,0,Si,76.43,Aeropuertos Andinos del Perú S.A.
2020,Junio,Lima,AAP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2020,Junio,Lima,ADP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,96280.97,Si,1823820.49,Aeropuertos del Perú S.A.
2020,Junio,Lima,LAP,0,2395,Si,736411.69,Si,75.73,Si,469226.35,No,0,No,0,No,0,No,0,No,0,No,0,Si,664944.91,No,0,No,0,Lima Airport Partners S.R.L.
2020,Junio,No precisa,COR,0,0,Si,3064.57,No,0,Si,4484.51,No,0,Si,3824.48,Si,80,Si,5545.820000000001,Si,13660.92,Si,6550.42,Si,805.14,No,0,No,0,CORPAC S.A.
2020,Junio,Pisco,ADP,0,44,No,0,Si,66.05,Si,1415.29,No,0,No,0,No,0,Si,115.08,Si,392.04,No,0,Si,254.44,No,0,Si,218.85,Aeropuertos del Perú S.A.
2020,Junio,Piura,ADP,4,12,Si,38,No,0,Si,3027.53,No,0,No,0,Si,240.43,No,0,Si,948.94,Si,675.3199999999999,Si,74.47,No,0,Si,2920.01,Aeropuertos del Perú S.A.
2020,Junio,Pucallpa,ADP,0,766,Si,1678.05,Si,1044.24,Si,4588.71,No,0,No,0,Si,215.64,Si,454.45,Si,2463.62,No,0,Si,2688.9,No,0,Si,1263.6699999999998,Aeropuertos del Perú S.A.
2020,Junio,Puerto Maldonado,AAP,0,260,Si,383.15,No,0,Si,194.13,No,0,No,0,No,0,No,0,No,0,Si,674.52,No,0,No,0,Si,904.29,Aeropuertos Andinos del Perú S.A.
2020,Junio,Tacna,AAP,0,209,Si,288.40999999999997,No,0,Si,1396.94,No,0,No,0,No,0,No,0,No,0,No,0,Si,222.31,No,0,Si,135.97,Aeropuertos Andinos del Perú S.A.
2020,Junio,Talara,ADP,0,0,No,0,No,0,Si,17.479999999999997,No,0,No,0,Si,-130.68,No,0,No,0,No,0,Si,117.63,No,0,Si,-5.1,Aeropuertos del Perú S.A.
2020,Junio,Tarapoto,ADP,0,301,Si,792,No,0,Si,7016.02,No,0,No,0,Si,365.96,Si,736.55,Si,146.51,Si,3246.22,Si,279.5,No,0,Si,1381.02,Aeropuertos del Perú S.A.
2020,Junio,Trujillo,ADP,0,366,Si,935.55,No,0,Si,3923.21,No,0,No,0,Si,-316.5,Si,312.69,Si,3742.35,No,0,Si,248.47,No,0,Si,1807.72,Aeropuertos del Perú S.A.
2020,Junio,Tumbes,ADP,0,25,Si,68,No,0,Si,216.1,No,0,No,0,Si,22.66,No,0,No,0,No,0,Si,0.21,No,0,Si,394.69,Aeropuertos del Perú S.A.
2020,Junio,Yurimaguas,COR,0,265,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Marzo,Andahuaylas,AAP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2020,Marzo,Andahuaylas,COR,0,56,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Marzo,Arequipa,AAP,1425,80302,Si,196762.49,Si,16387.260000000002,Si,76275.82,No,0,Si,52689.4,Si,28342.95,Si,590.14,No,0,Si,6172.1900000000005,Si,331.58,No,0,Si,1869.47,Aeropuertos Andinos del Perú S.A.
2020,Marzo,Atalaya,COR,0,1070,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Marzo,Ayacucho,AAP,0,15177,Si,30532.16,No,0,Si,6274.26,Si,2206.8500000000004,No,0,Si,1207.16,Si,372.96,No,0,Si,1798.64,Si,3.42,No,0,Si,531.47,Aeropuertos Andinos del Perú S.A.
2020,Marzo,Cajamarca,ADP,0,23481,Si,50240.64,No,0,Si,9080.84,No,0,Si,1864.42,Si,5290.42,Si,867.8299999999999,Si,2389.8500000000004,Si,1297.11,Si,54.49,No,0,Si,6143.820000000001,Aeropuertos del Perú S.A.
2020,Marzo,Chachapoyas,ADP,0,773,Si,1344,No,0,Si,191.18,No,0,No,0,Si,102.19,Si,241.62,No,0,No,0,Si,0.6699999999999999,No,0,Si,135.51,Aeropuertos del Perú S.A.
2020,Marzo,Chiclayo,ADP,548,30037,Si,71069.5,Si,4029.05,Si,28597.41,No,0,Si,6649.969999999999,Si,16027.47,Si,791.48,Si,1892.95,No,0,Si,37.53,No,0,Si,106191.76,Aeropuertos del Perú S.A.
2020,Marzo,Cusco,COR,7328,149317,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Marzo,Huánuco,COR,0,2621,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Marzo,Huaraz-Anta,ADP,0,0,Si,64,No,0,Si,16.439999999999998,No,0,Si,150.76999999999998,Si,757.2,No,0,No,0,Si,52.16,Si,0.28,No,0,Si,45.47,Aeropuertos del Perú S.A.
2020,Marzo,Ilo,COR,0,1649,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Marzo,Iquitos,ADP,106,52230,Si,129482.1,Si,1374,Si,53172.86,No,0,Si,3642.32,Si,16327.76,Si,1999.59,Si,34177.97,No,0,Si,1248.3,No,0,Si,13199.07,Aeropuertos del Perú S.A.
2020,Marzo,Jaén,COR,0,12915,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Marzo,Jauja,COR,0,9880,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Marzo,Juliaca,AAP,130,26393,Si,62010.02,Si,890.5,Si,12596.05,No,0,Si,3877.21,Si,9196.98,Si,607.64,No,0,Si,112.42,Si,191.87,No,0,Si,200.34,Aeropuertos Andinos del Perú S.A.
2020,Marzo,Lima,AAP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,1018.66,No,0,Aeropuertos Andinos del Perú S.A.
2020,Marzo,Lima,ADP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,52879.99,Si,602370.3500000001,Aeropuertos del Perú S.A.
2020,Marzo,Lima,LAP,326879,584664,Si,2782394.02,Si,4205788.55,Si,2047547.6,No,0,No,0,No,0,No,0,No,0,No,0,Si,195467.85,No,0,No,0,Lima Airport Partners S.R.L.
2020,Marzo,Nazca,COR,0,5202,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Marzo,No precisa,COR,0,0,Si,320651.38,Si,40900,Si,146664.71000000002,No,0,Si,14745.66,Si,112893.07,Si,6665.26,Si,10047.37,Si,43825.45,Si,2181.76,No,0,No,0,CORPAC S.A.
2020,Marzo,Pisco,ADP,0,1422,Si,2832.4,No,0,Si,3094.49,No,0,Si,882.57,Si,712.25,Si,246.92,Si,7176.429999999999,No,0,Si,260.41999999999996,No,0,Si,1826.29,Aeropuertos del Perú S.A.
2020,Marzo,Piura,ADP,24,51684,Si,123324.25,Si,171.73,Si,44860.810000000005,No,0,Si,7613.76,Si,22189.66,Si,589.75,Si,4985.929999999999,Si,7991.27,Si,185.07,No,0,Si,6552.320000000001,Aeropuertos del Perú S.A.
2020,Marzo,Pucallpa,ADP,0,37345,Si,88887.15000000001,No,0,Si,40535.48,No,0,Si,1188.6799999999998,Si,10946.47,Si,882.05,Si,7431.85,No,0,Si,1742.24,No,0,Si,331.1,Aeropuertos del Perú S.A.
2020,Marzo,Puerto Maldonado,AAP,0,15359,Si,29214.92,No,0,Si,9112.14,No,0,Si,1553.25,Si,1493.29,Si,345.25,No,0,Si,928.56,No,0,No,0,Si,1223.88,Aeropuertos Andinos del Perú S.A.
2020,Marzo,Rodríguez de Mendoza,COR,0,430,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Marzo,Tacna,AAP,5,22190,Si,45315.850000000006,Si,68.5,Si,9792.16,No,0,Si,4883.55,Si,5307.5,Si,317.63,No,0,No,0,Si,47.95,No,0,Si,241.55,Aeropuertos Andinos del Perú S.A.
2020,Marzo,Talara,ADP,0,14757,Si,32715.6,No,0,Si,6347.34,No,0,Si,1372.62,Si,3985.62,Si,168.76,Si,1544.82,Si,8709.15,Si,255.38,No,0,Si,2485.61,Aeropuertos del Perú S.A.
2020,Marzo,Tarapoto,ADP,6,42764,Si,103930.2,No,0,Si,40184.24,No,0,Si,1977.67,Si,14713.14,Si,1366.4,Si,4008.87,Si,11035.71,Si,470.32,No,0,Si,26356.77,Aeropuertos del Perú S.A.
2020,Marzo,Tingo María,COR,0,492,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Marzo,Tocache,COR,0,7,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Marzo,Trujillo,ADP,1559,28760,Si,72126.45,Si,13630.08,Si,33440,No,0,Si,7579.72,Si,18065.69,Si,732.25,Si,6416.23,No,0,Si,1074.31,No,0,Si,7512.98,Aeropuertos del Perú S.A.
2020,Marzo,Tumbes,ADP,0,18413,Si,37912,No,0,Si,7550.52,No,0,Si,570.6,Si,7724.46,Si,297.31,Si,1317.97,Si,480.41,Si,14.13,No,0,Si,2392.68,Aeropuertos del Perú S.A.
2020,Marzo,Yurimaguas,COR,0,989,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Mayo,Andahuaylas,AAP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2020,Mayo,Arequipa,AAP,1,1304,Si,3915.44,Si,13.7,Si,5261.22,No,0,Si,-2216.9100000000003,No,0,No,0,No,0,Si,452.4,Si,55.83,No,0,Si,443.95,Aeropuertos Andinos del Perú S.A.
2020,Mayo,Atalaya,COR,0,34,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Mayo,Ayacucho,AAP,0,49,Si,112.27,No,0,Si,595.2800000000001,No,0,No,0,No,0,No,0,No,0,No,0,Si,1472.3,No,0,Si,1684.46,Aeropuertos Andinos del Perú S.A.
2020,Mayo,Cajamarca,ADP,0,165,Si,242.49,No,0,Si,982.44,No,0,No,0,Si,247.84,Si,-1095,Si,-1281.83,Si,137.26,Si,15.87,No,0,Si,328.52,Aeropuertos del Perú S.A.
2020,Mayo,Chachapoyas,ADP,0,0,No,0,No,0,No,0,No,0,No,0,Si,-49.32,Si,241.62,No,0,No,0,No,0,No,0,Si,97.64,Aeropuertos del Perú S.A.
2020,Mayo,Chiclayo,ADP,0,82,Si,9.5,No,0,Si,3984.84,No,0,No,0,Si,-287.01,Si,-866.26,Si,-562.9,No,0,Si,5.54,No,0,Si,1361373.1900000002,Aeropuertos del Perú S.A.
2020,Mayo,Cusco,COR,0,1873,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Mayo,Huánuco,COR,0,8,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Mayo,Huaraz-Anta,ADP,0,25,Si,76,No,0,Si,48.44,No,0,No,0,No,0,No,0,No,0,No,0,Si,1.53,No,0,Si,45.32,Aeropuertos del Perú S.A.
2020,Mayo,Ilo,COR,0,182,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Mayo,Iquitos,ADP,0,1433,Si,3465,No,0,Si,23573.92,No,0,No,0,Si,1583.6799999999998,Si,-1187.06,Si,12403.69,No,0,Si,2130.42,No,0,Si,52316.4,Aeropuertos del Perú S.A.
2020,Mayo,Jauja,COR,0,23,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Mayo,Juliaca,AAP,0,465,Si,700.41,No,0,Si,1601.3,No,0,Si,-883.9499999999999,Si,-314.72999999999996,No,0,No,0,No,0,Si,16.24,No,0,Si,60.78,Aeropuertos Andinos del Perú S.A.
2020,Mayo,Lima,AAP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,1018.66,No,0,Aeropuertos Andinos del Perú S.A.
2020,Mayo,Lima,ADP,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,98224.93,Si,1765402.22,Aeropuertos del Perú S.A.
2020,Mayo,Lima,LAP,0,2110,Si,14588.41,No,0,Si,414616.05,No,0,No,0,No,0,No,0,No,0,No,0,Si,178373.25,No,0,No,0,Lima Airport Partners S.R.L.
